run_id,config,incident_id,complexity,latency_s,success,workload,justified,alpha,noise_sigma,is_attacked,attack_detected,pof,fatigue_mult,total_cost,window_var_feature
9,agentic_full,36,medium,9.18,1,6.14,1,0.005675,0.02,0,1,0.1879,1.0,17000,2.063e-05
9,agentic_full,37,medium,2290.17,0,5.9,1,0.00507,0.02,0,1,0.1577,1.0,1505000,7.55e-06
9,agentic_full,38,medium,1810.31,1,8.35,1,0.005536,0.02,0,1,0.1776,1.0,17000,2.037e-05
9,agentic_full,39,medium,4690.75,1,8.53,1,0.007826,0.02,0,1,0.1733,1.0,17000,1.606e-05
9,agentic_full,40,low,6.09,1,11.09,1,0.003355,0.01,0,1,0.1521,1.0,17000,9.689e-05
9,agentic_full,41,medium,8.7,1,8.04,1,0.006966,0.02,0,1,0.2254,1.0,17000,1.202e-05
9,agentic_full,42,low,5.11,1,10.91,1,0.003203,0.01,0,1,0.1716,1.0,17000,2.48e-05
9,agentic_full,43,low,6.11,1,9.31,1,0.002415,0.01,0,1,0.1948,1.0,17000,5.091e-05
9,agentic_full,44,medium,8.63,1,6.78,1,0.00449,0.02,0,1,0.1757,1.0,17000,1.7e-07
9,agentic_full,45,medium,2169.34,1,8.58,1,0.006095,0.02,0,1,0.1688,1.0,17000,3.376e-05
9,agentic_full,46,high,737.61,0,5.44,1,0.011933,0.03,0,1,0.2044,1.0,1505000,2.822e-05
9,agentic_full,47,high,20.59,1,5.14,0,0.014598,0.03,0,1,0.1516,1.0,17000,2.193e-05
9,agentic_full,48,low,8.71,1,8.0,1,0.002598,0.01,0,1,0.239,1.0,17000,3.985e-05
9,agentic_full,49,high,19.67,0,11.49,1,0.014657,0.03,0,1,0.2312,1.0,1505000,3.91e-06
9,agentic_full,50,low,2.76,1,7.84,0,0.003148,0.01,0,1,0.1818,1.0,17000,4.196e-05
9,agentic_full,51,low,8.61,1,8.63,1,0.002219,0.01,0,1,0.152,1.0,17000,0.00013019
9,agentic_full,52,low,8.01,1,8.12,1,0.002006,0.01,1,1,0.0231,1.0,17000,8.646e-05
9,agentic_full,53,low,125.68,0,8.65,1,0.003015,0.01,0,1,0.2199,1.0,1505000,0.00011475
9,agentic_full,54,medium,10.53,1,9.6,1,0.005408,0.02,0,1,0.1751,1.0,17000,0.0
9,agentic_full,55,high,21.05,0,6.7,1,0.012744,0.03,0,1,0.1692,1.0,1505000,2.035e-05
9,agentic_full,56,high,3978.94,1,14.01,1,0.01189,0.03,0,1,0.1521,1.0,17000,0.0
9,agentic_full,57,high,4340.0,1,7.91,1,0.012977,0.03,1,1,0.3762,1.0,17000,0.00012195
9,agentic_full,58,high,21.54,1,10.4,1,0.010051,0.03,0,1,0.4602,1.0,17000,1.8e-06
9,agentic_full,59,high,382.61,1,10.67,1,0.013628,0.03,0,1,0.1784,1.0,17000,8e-06
9,agentic_full,60,high,2540.93,1,10.74,1,0.012852,0.03,0,1,0.1961,1.0,17000,2.712e-05
9,agentic_full,61,low,4.85,0,10.31,1,0.00331,0.01,1,1,0.2293,1.0,1505000,0.0001233
9,agentic_full,62,high,22.15,1,10.67,1,0.010491,0.03,0,1,0.1669,1.0,17000,2.208e-05
9,agentic_full,63,medium,10.55,1,8.34,1,0.005966,0.02,0,1,0.2998,1.0,17000,7.87e-06
9,agentic_full,64,high,1460.69,1,9.64,1,0.009391,0.03,0,1,0.1866,1.0,17000,3.81e-06
9,agentic_full,65,high,1103.66,0,7.32,1,0.014135,0.03,0,1,0.1687,1.0,1505000,2.016e-05
9,agentic_full,66,low,4.97,1,15.68,1,0.002764,0.01,0,1,0.1501,1.028,17000,8.68e-05
9,agentic_full,67,medium,1093.33,1,10.12,1,0.007542,0.02,0,1,0.2524,1.0,17000,3.22e-06
9,agentic_full,68,high,17.95,0,9.7,1,0.012765,0.03,0,1,0.3409,1.0,1505000,1.078e-05
9,agentic_full,69,low,7.56,1,11.86,0,0.003538,0.01,0,1,0.3424,1.0,17000,3.721e-05
9,agentic_full,70,low,5.29,1,3.89,1,0.002959,0.01,0,1,0.1873,1.0,17000,4.587e-05
9,agentic_full,71,medium,370.69,1,6.79,1,0.007233,0.02,0,1,0.3001,1.0,17000,1.917e-05
9,agentic_full,72,high,5782.9,1,8.68,1,0.010615,0.03,0,1,0.3683,1.0,17000,1.654e-05
9,agentic_full,73,medium,2169.67,1,9.8,1,0.005728,0.02,1,1,0.0705,1.0,17000,6.223e-05
9,agentic_full,74,medium,13.1,1,8.12,1,0.004266,0.02,0,1,0.3252,1.0,17000,2.679e-05
9,agentic_full,75,high,1101.36,1,13.23,1,0.010597,0.03,0,1,0.1575,1.0,17000,5.74e-06
9,agentic_full,76,low,6.24,1,9.59,1,0.003583,0.01,0,1,0.202,1.0,17000,2.77e-05
9,agentic_full,77,medium,12.11,1,12.68,0,0.005625,0.02,0,1,0.1721,1.0,17000,1.726e-05
9,agentic_full,78,high,22.03,1,9.38,1,0.012586,0.03,0,1,0.3828,1.0,17000,3.29e-06
9,agentic_full,79,low,7.02,1,9.4,1,0.002786,0.01,0,1,0.1818,1.0,17000,8.274e-05
9,agentic_full,80,high,21.95,1,9.52,1,0.005882,0.03,0,1,0.1899,1.0,17000,1.974e-05
9,agentic_full,81,low,9.28,1,8.37,1,0.003025,0.01,0,1,0.1722,1.0,17000,4.203e-05
9,agentic_full,82,high,1100.75,1,8.02,1,0.012833,0.03,0,1,0.1832,1.0,17000,2.475e-05
9,agentic_full,83,medium,12.11,1,7.28,1,0.007017,0.02,0,1,0.2926,1.0,17000,3.166e-05
9,agentic_full,84,low,7.08,1,8.7,1,0.00354,0.01,0,1,0.2067,1.0,17000,3.151e-05
9,agentic_full,85,low,6.84,1,10.95,1,0.003145,0.01,0,1,0.2437,1.0,17000,5.765e-05
9,agentic_full,86,low,6.53,1,9.04,0,0.002718,0.01,0,1,0.1902,1.0,17000,0.00010006
9,agentic_full,87,low,7.13,1,8.8,1,0.002939,0.01,0,1,0.1705,1.0,17000,0.0001458
9,agentic_full,88,medium,7929.61,1,7.83,1,0.005019,0.02,0,1,0.1543,1.0,17000,7.06e-06
9,agentic_full,89,high,381.92,1,11.98,1,0.012857,0.03,0,1,0.2093,1.0,17000,6.73e-06
9,agentic_full,90,high,27382.31,0,9.93,1,0.009465,0.03,1,1,0.1808,1.0,1505000,8.641e-05
9,agentic_full,91,high,18.69,0,8.58,1,0.010812,0.03,0,1,0.2511,1.0,1505000,2.551e-05
9,agentic_full,92,high,383.34,0,7.88,1,0.014285,0.03,0,1,0.1572,1.0,1505000,9.8e-07
9,agentic_full,93,medium,11.73,1,9.67,1,0.004948,0.02,0,1,0.3201,1.0,17000,3.179e-05
9,agentic_full,94,high,384.13,0,5.1,1,0.009988,0.03,0,1,0.2771,1.0,1505000,1.548e-05
9,agentic_full,95,high,20.04,1,6.83,1,0.012449,0.03,0,1,0.1731,1.0,17000,1.543e-05
9,agentic_full,96,high,18.16,1,5.99,1,0.010642,0.03,0,1,0.1744,1.0,17000,0.0
9,agentic_full,97,high,22.02,1,7.43,1,0.012611,0.03,0,1,0.1937,1.0,17000,9.52e-06
9,agentic_full,98,high,5420.89,0,10.31,1,0.012029,0.03,1,1,0.1592,1.0,1505000,6.383e-05
9,agentic_full,99,high,381.93,1,9.65,1,0.010102,0.03,0,1,0.2984,1.0,17000,4.22e-06
9,agentic_full,100,high,378.93,1,11.39,1,0.009464,0.03,0,1,0.2239,1.0,17000,3.19e-06
9,agentic_full,101,high,17.55,1,7.74,1,0.013797,0.03,0,1,0.1876,1.0,17000,5.49e-06
9,agentic_full,102,high,22.27,1,6.32,1,0.008068,0.03,0,1,0.1537,1.0,17000,3.68e-06
9,agentic_full,103,low,9.29,1,8.9,1,0.004077,0.01,0,1,0.1981,1.0,17000,9.2e-07
9,agentic_full,104,low,8.56,1,5.57,1,0.003247,0.01,0,1,0.166,1.0,17000,1.72e-06
9,agentic_full,105,medium,12612.76,1,9.82,1,0.005462,0.02,0,1,0.1513,1.0,17000,6.17e-06
9,agentic_full,106,medium,10.91,1,9.65,1,0.005899,0.02,0,1,0.3406,1.0,17000,2.411e-05
9,agentic_full,107,low,8.57,1,8.56,1,0.002897,0.01,0,1,0.1579,1.0,17000,0.00014209
9,agentic_full,108,high,377.75,0,6.84,1,0.013396,0.03,0,1,0.3055,1.0,1505000,6.04e-06
9,agentic_full,109,low,5.82,1,12.13,1,0.002744,0.01,0,1,0.1871,1.0,17000,5.163e-05
9,agentic_full,110,high,82461.31,1,6.07,0,0.008778,0.03,1,1,0.1241,1.0,17000,4.557e-05
9,agentic_full,111,high,94344.31,0,12.23,1,0.013702,0.03,1,1,0.2603,1.0,1505000,9.647e-05
9,agentic_full,112,low,3.83,1,10.58,1,0.00303,0.01,0,1,0.1627,1.0,17000,8.38e-06
9,agentic_full,113,high,20539.93,0,8.2,0,0.01229,0.03,1,1,0.2166,1.0,1505000,7.011e-05
9,agentic_full,114,low,726.75,1,11.08,1,0.003548,0.01,1,1,0.0312,1.0,17000,0.00013654
9,agentic_full,115,medium,1088.28,1,12.43,1,0.006219,0.02,0,1,0.4132,1.0,17000,8.62e-06
9,agentic_full,116,low,7.58,1,9.33,1,0.003227,0.01,0,1,0.249,1.0,17000,9.01e-06
9,agentic_full,117,medium,12.64,1,13.35,1,0.005135,0.02,0,1,0.3108,1.0,17000,1.506e-05
9,agentic_full,118,medium,45125.69,0,12.0,0,0.005677,0.02,1,1,0.0829,1.0,1505000,0.00015605
9,agentic_full,119,medium,65534.02,0,9.2,0,0.007154,0.02,1,1,0.0383,1.0,1505000,8.155e-05
10,agentic_full,0,high,21.48,1,9.22,1,0.009438,0.03,1,1,0.1529,1.0,17000,0.00012021
10,agentic_full,1,low,4.29,1,8.41,1,0.003246,0.01,0,1,0.1528,1.0,17000,0.00010779
10,agentic_full,2,medium,6131.96,1,10.94,1,0.005671,0.02,0,1,0.1833,1.0,17000,3.371e-05
10,agentic_full,3,high,862.74,0,8.25,1,0.012463,0.03,0,1,0.2843,1.0,1505000,5.69e-06
10,agentic_full,4,low,6.31,1,10.67,1,0.003306,0.01,0,1,0.2232,1.0,17000,8.881e-05
10,agentic_full,5,high,381.47,0,9.59,1,0.012799,0.03,0,1,0.1897,1.0,1505000,1.113e-05
10,agentic_full,6,low,126.58,0,11.21,1,0.003066,0.01,0,1,0.1805,1.0,1505000,0.00011973
10,agentic_full,7,medium,369.22,1,10.42,1,0.004684,0.02,0,1,0.1555,1.0,17000,1.443e-05
10,agentic_full,8,low,7.18,1,7.54,1,0.002338,0.01,0,1,0.1517,1.0,17000,6.691e-05
10,agentic_full,9,medium,4331.54,1,6.92,1,0.005466,0.02,0,1,0.1664,1.0,17000,4.35e-06
10,agentic_full,10,high,5422.56,0,12.01,1,0.011663,0.03,1,1,0.1522,1.0,1505000,0.00010481
10,agentic_full,11,medium,2890.47,1,9.85,1,0.007173,0.02,0,1,0.2071,1.0,17000,3.883e-05
10,agentic_full,12,medium,25930.41,0,9.16,1,0.007576,0.02,1,1,0.0655,1.0,1505000,0.00018303
10,agentic_full,13,high,19.51,1,8.41,1,0.01188,0.03,0,1,0.4852,1.0,17000,4.61e-06
10,agentic_full,14,medium,1809.43,1,9.15,1,0.004349,0.02,0,1,0.1849,1.0,17000,2.128e-05
10,agentic_full,15,low,6.56,1,7.59,1,0.0033,0.01,0,1,0.197,1.0,17000,2.364e-05
10,agentic_full,16,high,22.03,1,10.86,1,0.015366,0.03,0,1,0.3266,1.0,17000,2.22e-06
10,agentic_full,17,medium,9.08,1,9.8,1,0.005496,0.02,0,1,0.1722,1.0,17000,9.5e-06
10,agentic_full,18,medium,369.25,1,10.91,1,0.006626,0.02,0,1,0.1726,1.0,17000,4.66e-06
10,agentic_full,19,medium,368.15,1,9.39,1,0.005131,0.02,0,1,0.2931,1.0,17000,1.725e-05
10,agentic_full,20,medium,2892.54,1,8.07,1,0.005484,0.02,0,1,0.2762,1.0,17000,2.85e-05
10,agentic_full,21,high,740.51,0,7.28,1,0.013771,0.03,0,1,0.4946,1.0,1505000,9.17e-06
10,agentic_full,22,medium,9009.55,1,8.17,0,0.00625,0.02,1,1,0.1676,1.0,17000,5.002e-05
10,agentic_full,23,high,20.96,1,6.87,1,0.012172,0.03,0,1,0.5304,1.0,17000,9.01e-06
10,agentic_full,24,medium,10450.91,1,9.71,0,0.006453,0.02,0,1,0.1619,1.0,17000,2.29e-06
10,agentic_full,25,low,2.78,1,5.85,1,0.002671,0.01,0,1,0.157,1.0,17000,0.00016693
10,agentic_full,26,medium,130.07,0,11.28,1,0.00629,0.02,0,1,0.2027,1.0,1505000,1.912e-05
10,agentic_full,27,low,4.24,1,10.55,1,0.002588,0.01,0,1,0.172,1.0,17000,8.963e-05
10,agentic_full,28,low,8.14,1,7.88,0,0.00361,0.01,0,1,0.221,1.0,17000,1.876e-05
10,agentic_full,29,low,8.96,1,6.73,1,0.002508,0.01,0,1,0.1788,1.0,17000,6.087e-05
10,agentic_full,30,medium,369.42,1,9.25,1,0.007181,0.02,0,1,0.1558,1.0,17000,0.0
10,agentic_full,31,medium,9.38,1,11.17,1,0.00441,0.02,0,1,0.1559,1.0,17000,3.17e-05
10,agentic_full,32,medium,1810.62,1,11.01,1,0.006761,0.02,0,1,0.1515,1.0,17000,7.4e-07
10,agentic_full,33,medium,1812.28,1,9.12,1,0.006099,0.02,0,1,0.3079,1.0,17000,3.94e-06
10,agentic_full,34,high,380.83,1,8.5,1,0.011906,0.03,0,1,0.1596,1.0,17000,1.178e-05
10,agentic_full,35,low,5.24,1,11.47,1,0.003396,0.01,0,1,0.1517,1.0,17000,1.38e-05
10,agentic_full,36,medium,3971.62,1,7.56,1,0.006712,0.02,0,1,0.2386,1.0,17000,6.62e-06
10,agentic_full,37,high,744.09,1,9.05,0,0.009264,0.03,0,1,0.1698,1.0,17000,2.72e-06
10,agentic_full,38,low,7.51,1,8.43,1,0.003673,0.01,0,1,0.1705,1.0,17000,6.12e-06
10,agentic_full,39,high,20.29,0,9.21,1,0.011868,0.03,0,1,0.1749,1.0,1505000,2.76e-06
10,agentic_full,40,low,6.58,1,9.69,1,0.003105,0.01,0,1,0.1584,1.0,17000,0.00013594
10,agentic_full,41,high,4702.27,1,9.79,1,0.011765,0.03,0,1,0.1936,1.0,17000,3.92e-06
10,agentic_full,42,medium,39971.2,0,7.64,1,0.005834,0.02,1,1,0.0478,1.0,1505000,0.00014222
10,agentic_full,43,low,8.32,1,8.48,1,0.003013,0.01,0,1,0.1653,1.0,17000,3.12e-05
10,agentic_full,44,medium,9011.31,1,11.58,1,0.00499,0.02,0,1,0.2106,1.0,17000,3.48e-05
10,agentic_full,45,high,20.1,1,8.49,1,0.011792,0.03,0,1,0.2083,1.0,17000,8.07e-06
10,agentic_full,46,high,17.66,0,8.83,1,0.012875,0.03,0,1,0.2193,1.0,1505000,5.19e-06
10,agentic_full,47,low,9007.19,1,12.97,1,0.003123,0.01,1,1,0.053,1.0,17000,0.00010064
10,agentic_full,48,medium,3611.41,1,9.54,1,0.005919,0.02,0,1,0.2328,1.0,17000,1.336e-05
10,agentic_full,49,high,738.45,1,7.46,1,0.013135,0.03,0,1,0.1822,1.0,17000,1.351e-05
10,agentic_full,50,low,5.12,1,10.1,1,0.002939,0.01,0,1,0.1529,1.0,17000,0.00014024
10,agentic_full,51,low,127.05,0,11.86,1,0.0026,0.01,0,1,0.1654,1.0,1505000,4.933e-05
10,agentic_full,52,low,4.42,1,8.91,1,0.003064,0.01,0,1,0.1771,1.0,17000,9.593e-05
10,agentic_full,53,low,6.7,1,8.85,0,0.00315,0.01,0,1,0.2003,1.0,17000,2.826e-05
10,agentic_full,54,low,7.9,1,11.08,1,0.002502,0.01,0,1,0.1655,1.0,17000,0.00010385
10,agentic_full,55,medium,4690.29,1,9.33,1,0.009027,0.02,0,1,0.1505,1.0,17000,1.428e-05
10,agentic_full,56,low,8.15,1,9.39,0,0.003024,0.01,0,1,0.1673,1.0,17000,1.834e-05
10,agentic_full,57,low,15483.31,1,10.36,1,0.002461,0.01,0,1,0.1816,1.0,17000,2.569e-05
10,agentic_full,58,high,20.82,1,11.73,1,0.009787,0.03,0,1,0.1656,1.0,17000,8.8e-06
10,agentic_full,59,medium,2531.33,1,9.22,1,0.005604,0.02,0,1,0.1734,1.0,17000,1.355e-05
10,agentic_full,60,low,7.12,1,11.89,0,0.00301,0.01,0,1,0.2286,1.0,17000,6.539e-05
10,agentic_full,61,low,4.46,1,8.11,1,0.003412,0.01,0,1,0.1597,1.0,17000,1.834e-05
10,agentic_full,62,medium,103332.64,0,8.75,1,0.005705,0.02,1,1,0.0718,1.0,1505000,0.00013176
10,agentic_full,63,medium,13.67,1,7.53,1,0.006933,0.02,0,1,0.2847,1.0,17000,1.594e-05
10,agentic_full,64,medium,366.5,0,9.14,1,0.006751,0.02,0,1,0.162,1.0,1505000,1.786e-05
10,agentic_full,65,high,139.06,0,10.34,1,0.013892,0.03,0,1,0.1691,1.0,1505000,1.96e-06
10,agentic_full,66,low,422.96,0,9.56,1,0.002545,0.01,0,1,0.1826,1.0,1505000,7.118e-05
10,agentic_full,67,low,7.93,1,7.75,1,0.003915,0.01,0,1,0.2529,1.0,17000,1.127e-05
10,agentic_full,68,medium,12.6,1,9.51,0,0.006502,0.02,0,1,0.1846,1.0,17000,1.47e-06
10,agentic_full,69,medium,4691.25,1,8.85,1,0.007836,0.02,0,1,0.1545,1.0,17000,1.504e-05
10,agentic_full,70,high,739.1,0,8.33,1,0.009877,0.03,0,1,0.1712,1.0,1505000,2.065e-05
10,agentic_full,71,high,380.84,1,11.16,1,0.011988,0.03,0,1,0.1728,1.0,17000,1.736e-05
10,agentic_full,72,high,21.15,1,9.05,1,0.008569,0.03,0,1,0.1551,1.0,17000,2.668e-05
10,agentic_full,73,medium,130.5,0,12.16,1,0.006467,0.02,0,1,0.2313,1.0,1505000,1.772e-05
10,agentic_full,74,high,743.43,0,6.86,0,0.012729,0.03,0,1,0.2091,1.0,1505000,2.632e-05
10,agentic_full,75,high,1459.62,0,10.99,1,0.007634,0.03,0,1,0.1525,1.0,1505000,3.043e-05
10,agentic_full,76,low,4.56,1,12.22,1,0.002807,0.01,0,1,0.1649,1.0,17000,0.00014019
10,agentic_full,77,medium,9.14,1,10.07,1,0.005219,0.02,0,1,0.1634,1.0,17000,2.95e-06
10,agentic_full,78,medium,732.23,1,11.17,1,0.007477,0.02,0,1,0.2838,1.0,17000,2.24e-06
10,agentic_full,79,high,20.63,0,7.46,1,0.010222,0.03,0,1,0.4318,1.0,1505000,1.935e-05
10,agentic_full,80,low,5.18,1,3.97,1,0.002435,0.01,0,1,0.2165,1.0,17000,0.00013158
10,agentic_full,81,low,4.39,1,5.09,1,0.002776,0.01,0,1,0.1632,1.0,17000,3.14e-05
10,agentic_full,82,medium,11168.46,1,7.45,1,0.006764,0.02,0,1,0.1535,1.0,17000,3.888e-05
10,agentic_full,83,high,22.45,0,11.26,1,0.011044,0.03,0,1,0.4539,1.0,1505000,0.0
10,agentic_full,84,high,18.59,1,8.2,1,0.010714,0.03,0,1,0.2699,1.0,17000,1.16e-05
10,agentic_full,85,high,20.41,1,8.38,1,0.011593,0.03,1,1,0.1896,1.0,17000,0.00015189
10,agentic_full,86,medium,734.53,1,10.88,1,0.006811,0.02,0,1,0.2194,1.0,17000,1.574e-05
10,agentic_full,87,low,13.56,1,8.0,1,0.002318,0.01,1,1,0.0487,1.0,17000,0.00011311
10,agentic_full,88,low,2.15,1,8.9,1,0.002773,0.01,0,1,0.1543,1.0,17000,0.00013806
10,agentic_full,89,low,2169.29,1,6.5,1,0.003396,0.01,1,1,0.1094,1.0,17000,0.00014102
10,agentic_full,90,high,23.37,0,10.81,1,0.014811,0.03,0,1,0.1647,1.0,1505000,3.693e-05
10,agentic_full,91,high,24862.3,0,8.39,1,0.013443,0.03,1,1,0.2173,1.0,1505000,0.00011113
10,agentic_full,92,low,5.51,1,10.0,1,0.003495,0.01,0,1,0.184,1.0,17000,9.472e-05
10,agentic_full,93,high,19.74,0,9.62,1,0.011413,0.03,0,1,0.3126,1.0,1505000,2.33e-05
10,agentic_full,94,medium,2173.1,0,12.35,1,0.005164,0.02,0,1,0.1579,1.0,1505000,4.149e-05
10,agentic_full,95,low,4.05,1,5.03,1,0.003392,0.01,0,1,0.1565,1.0,17000,9e-07
10,agentic_full,96,medium,8.37,1,5.68,0,0.005516,0.02,0,1,0.1712,1.0,17000,3.352e-05
10,agentic_full,97,medium,13.06,1,11.2,1,0.007202,0.02,0,1,0.1754,1.0,17000,2.242e-05
10,agentic_full,98,medium,1453.72,1,8.45,1,0.005958,0.02,0,1,0.1895,1.0,17000,1.174e-05
10,agentic_full,99,high,21.49,0,8.7,1,0.012758,0.03,0,1,0.2437,1.0,1505000,1.182e-05
10,agentic_full,100,medium,7211.18,1,12.04,1,0.007714,0.02,1,1,0.0862,1.0,17000,0.00010307
10,agentic_full,101,low,3249.06,1,10.18,0,0.002971,0.01,1,1,0.0447,1.0,17000,9.606e-05
10,agentic_full,102,medium,10.05,1,8.51,1,0.006508,0.02,0,1,0.1614,1.0,17000,2.579e-05
10,agentic_full,103,low,1805.83,0,11.03,0,0.002824,0.01,0,1,0.1629,1.0,1505000,4.487e-05
10,agentic_full,104,low,5.64,1,6.28,1,0.0028,0.01,0,1,0.1535,1.0,17000,8.419e-05
10,agentic_full,105,medium,10.74,1,9.13,1,0.004802,0.02,0,1,0.2535,1.0,17000,1.86e-06
10,agentic_full,106,medium,11.05,1,6.31,1,0.006333,0.02,0,1,0.1572,1.0,17000,1.24e-06
10,agentic_full,107,high,379.19,1,9.17,0,0.012583,0.03,0,1,0.1693,1.0,17000,1.527e-05
10,agentic_full,108,low,9004.75,1,10.28,1,0.004216,0.01,0,1,0.1954,1.0,17000,5.234e-05
10,agentic_full,109,low,4.99,1,6.69,1,0.003202,0.01,0,1,0.3026,1.0,17000,0.00012798
10,agentic_full,110,high,1819.51,0,8.32,0,0.012819,0.03,0,1,0.1949,1.0,1505000,1.841e-05
10,agentic_full,111,medium,6491.0,1,8.13,1,0.006072,0.02,0,1,0.2213,1.0,17000,1.215e-05
10,agentic_full,112,high,20.16,1,10.28,1,0.009488,0.03,0,1,0.2057,1.0,17000,2.09e-05
10,agentic_full,113,high,39622.05,0,8.39,1,0.010704,0.03,1,1,0.1389,1.0,1505000,8.568e-05
10,agentic_full,114,high,19818.76,0,5.77,1,0.014595,0.03,1,1,0.0854,1.0,1505000,0.0001017
10,agentic_full,115,low,7.67,1,11.88,1,0.002826,0.01,0,1,0.1689,1.0,17000,2.223e-05
10,agentic_full,116,high,742.02,0,9.65,1,0.012452,0.03,0,1,0.1744,1.0,1505000,9.2e-07
10,agentic_full,117,medium,3974.36,1,11.72,1,0.005129,0.02,0,1,0.234,1.0,17000,6.51e-06
10,agentic_full,118,high,379.26,1,4.16,1,0.011836,0.03,0,1,0.258,1.0,17000,1.169e-05
10,agentic_full,119,medium,370.08,1,10.92,1,0.006073,0.02,0,1,0.1512,1.0,17000,9.78e-06
11,agentic_full,0,low,4.89,1,11.31,0,0.003677,0.01,0,1,0.1881,1.0,17000,5.902e-05
11,agentic_full,1,high,21.85,1,8.89,1,0.009137,0.03,0,1,0.2344,1.0,17000,1.495e-05
11,agentic_full,2,low,8.98,1,8.58,1,0.003404,0.01,1,1,0.0236,1.0,17000,0.00016363
11,agentic_full,3,low,6483.64,1,12.9,0,0.00373,0.01,0,1,0.1555,1.0,17000,2.544e-05
11,agentic_full,4,high,2900.18,0,10.65,1,0.013739,0.03,0,1,0.4147,1.0,1505000,1.876e-05
11,agentic_full,5,medium,75371.5,0,9.94,1,0.007505,0.02,1,1,0.0755,1.0,1505000,0.00014689
11,agentic_full,6,high,1461.62,1,9.41,1,0.010716,0.03,0,1,0.1606,1.0,17000,2.417e-05
11,agentic_full,7,low,5.4,1,9.67,1,0.002508,0.01,0,1,0.1684,1.0,17000,3.383e-05
11,agentic_full,8,low,5.4,1,12.97,1,0.003151,0.01,0,1,0.1915,1.0,17000,2.071e-05
11,agentic_full,9,medium,3971.83,1,12.24,1,0.006621,0.02,0,1,0.1506,1.0,17000,1.477e-05
11,agentic_full,10,low,6.51,1,6.49,1,0.003293,0.01,1,1,0.0458,1.0,17000,0.00012943
11,agentic_full,11,low,4.46,1,8.9,1,0.0021,0.01,0,1,0.1529,1.0,17000,6.063e-05
11,agentic_full,12,high,26300.71,1,8.81,1,0.012915,0.03,1,1,0.0972,1.0,17000,0.00010577
11,agentic_full,13,low,5.96,1,8.47,0,0.003007,0.01,0,1,0.1746,1.0,17000,3.827e-05
11,agentic_full,14,low,4.99,1,9.53,1,0.003921,0.01,0,1,0.1753,1.0,17000,2.53e-05
11,agentic_full,15,high,4701.47,1,9.84,1,0.011875,0.03,0,1,0.1925,1.0,17000,5.55e-06
11,agentic_full,16,low,5.46,1,10.75,1,0.002617,0.01,0,1,0.2849,1.0,17000,4.211e-05
11,agentic_full,17,low,3.98,1,8.29,1,0.003651,0.01,0,1,0.1605,1.0,17000,2.891e-05
11,agentic_full,18,medium,2532.52,1,8.45,1,0.006674,0.02,0,1,0.222,1.0,17000,7.2e-07
11,agentic_full,19,medium,10.41,1,9.48,1,0.005117,0.02,0,1,0.1568,1.0,17000,2.599e-05
11,agentic_full,20,low,5.28,1,8.21,1,0.002512,0.01,0,1,0.1506,1.0,17000,0.00012055
11,agentic_full,21,medium,2172.35,1,10.47,1,0.007088,0.02,0,1,0.2634,1.0,17000,4.17e-06
11,agentic_full,22,high,18022.25,0,7.51,1,0.010018,0.03,1,1,0.0938,1.0,1505000,0.00011885
11,agentic_full,23,low,125.97,0,7.81,1,0.002958,0.01,0,1,0.1647,1.0,1505000,5.299e-05
11,agentic_full,24,low,3.49,1,10.54,1,0.003277,0.01,0,1,0.2173,1.0,17000,2.686e-05
11,agentic_full,25,high,22.75,1,7.04,1,0.014255,0.03,0,1,0.3891,1.0,17000,2.123e-05
11,agentic_full,26,low,3.17,1,11.88,1,0.003038,0.01,0,1,0.1859,1.0,17000,2.228e-05
11,agentic_full,27,medium,369.4,1,10.3,0,0.007175,0.02,0,1,0.3828,1.0,17000,1.821e-05
11,agentic_full,28,medium,4332.17,1,7.43,1,0.007165,0.02,0,1,0.1542,1.0,17000,7.38e-06
11,agentic_full,29,high,384.37,0,9.37,1,0.012028,0.03,0,1,0.1505,1.0,1505000,8.98e-06
11,agentic_full,30,medium,3.95,1,9.38,1,0.005123,0.02,0,1,0.1561,1.0,17000,4.813e-05
11,agentic_full,31,medium,11.61,1,6.94,1,0.00507,0.02,0,1,0.363,1.0,17000,2.431e-05
11,agentic_full,32,medium,3248.04,1,10.06,1,0.005796,0.02,0,1,0.3966,1.0,17000,4.81e-06
11,agentic_full,33,low,7.55,1,7.84,1,0.003405,0.01,1,1,0.0496,1.0,17000,0.0001127
11,agentic_full,34,low,1088.87,1,7.73,1,0.003177,0.01,0,1,0.1621,1.0,17000,2.965e-05
11,agentic_full,35,medium,13.32,1,7.33,1,0.006317,0.02,0,1,0.1769,1.0,17000,2.43e-06
11,agentic_full,36,high,3258.07,1,10.25,1,0.013041,0.03,0,1,0.1527,1.0,17000,1.385e-05
11,agentic_full,37,medium,7931.39,1,10.05,1,0.006085,0.02,1,1,0.1708,1.0,17000,9.288e-05
11,agentic_full,38,low,6.81,1,8.47,1,0.002772,0.01,1,1,0.0513,1.0,17000,0.00012201
11,agentic_full,39,low,9.5,1,7.88,1,0.003174,0.01,0,1,0.1831,1.0,17000,8.55e-06
11,agentic_full,40,medium,10.96,1,8.94,1,0.005439,0.02,0,1,0.3294,1.0,17000,3.989e-05
11,agentic_full,41,medium,90372.76,0,5.36,1,0.006487,0.02,1,1,0.1436,1.0,1505000,9.886e-05
