run_id,config,incident_id,complexity,latency_s,success,workload,justified,alpha,noise_sigma
11,agentic,2,high,10807.82,0,11.22,0,0.008593,0.03
11,agentic,3,high,8285.41,0,7.64,1,0.01433,0.03
11,agentic,4,low,26285.05,1,8.82,0,0.003706,0.01
11,agentic,5,medium,19087.95,1,5.75,1,0.005739,0.02
11,agentic,6,medium,15488.53,1,13.69,1,0.004556,0.02
11,agentic,7,medium,12606.43,1,7.7,1,0.007036,0.02
11,agentic,8,low,22321.94,1,9.38,1,0.003631,0.01
11,agentic,9,low,46083.04,1,9.19,1,0.002346,0.01
11,agentic,10,medium,16924.27,1,6.59,1,0.004127,0.02
11,agentic,11,low,36726.04,1,8.47,0,0.003052,0.01
11,agentic,12,low,17648.69,1,8.09,1,0.002554,0.01
11,agentic,13,low,24486.12,1,8.15,1,0.003136,0.01
11,agentic,14,high,361.34,0,10.41,1,0.011797,0.03
11,agentic,15,low,14764.21,1,8.66,1,0.003941,0.01
11,agentic,16,medium,11885.99,0,7.99,1,0.0064,0.02
11,agentic,17,medium,11526.26,1,7.0,1,0.007363,0.02
11,agentic,18,medium,3966.78,1,6.34,1,0.005983,0.02
11,agentic,19,medium,16205.39,1,10.21,1,0.005916,0.02
11,agentic,20,medium,8646.79,1,12.52,1,0.005683,0.02
11,agentic,21,medium,16566.39,1,7.19,1,0.004917,0.02
11,agentic,22,high,2163.94,0,8.53,1,0.011453,0.03
11,agentic,23,low,48244.33,0,8.52,1,0.002356,0.01
11,agentic,24,medium,1082.05,1,13.61,1,0.006373,0.02
11,agentic,25,low,30968.32,1,13.09,1,0.003656,0.01
11,agentic,26,low,38524.33,1,11.79,1,0.003435,0.01
11,agentic,27,high,1806.27,1,11.36,1,0.014104,0.03
11,agentic,28,medium,2163.94,1,11.7,1,0.005643,0.02
11,agentic,29,low,43205.19,1,7.15,1,0.002978,0.01
11,agentic,30,high,724.46,0,7.57,1,0.009541,0.03
11,agentic,31,medium,11885.5,1,6.19,1,0.006013,0.02
11,agentic,32,high,1087.77,0,11.38,1,0.008775,0.03
11,agentic,33,high,1804.33,1,10.47,1,0.014802,0.03
11,agentic,34,medium,8286.09,1,9.12,1,0.005845,0.02
11,agentic,35,high,2884.76,0,10.43,1,0.017407,0.03
11,agentic,36,low,55087.88,1,7.54,1,0.002075,0.01
11,agentic,37,low,26285.33,1,10.11,1,0.003051,0.01
11,agentic,38,low,30606.37,1,10.31,1,0.00374,0.01
11,agentic,39,low,51846.74,0,12.75,1,0.002306,0.01
11,agentic,40,high,4.1,1,7.24,1,0.013556,0.03
11,agentic,41,low,24487.41,1,9.61,1,0.003036,0.01
11,agentic,42,medium,19087.45,1,11.82,1,0.006756,0.02
11,agentic,43,low,40327.18,1,9.12,0,0.002941,0.01
11,agentic,44,medium,724.57,1,5.94,0,0.005534,0.02
11,agentic,45,medium,5405.29,1,6.38,1,0.007391,0.02
11,agentic,46,low,49327.39,1,10.17,1,0.002749,0.01
11,agentic,47,low,27007.48,1,10.8,1,0.00255,0.01
11,agentic,48,medium,5043.28,1,8.74,1,0.00794,0.02
11,agentic,49,low,28447.07,1,9.96,1,0.003915,0.01
11,agentic,50,medium,7565.48,1,7.33,1,0.004044,0.02
11,agentic,51,high,1085.0,0,11.32,1,0.011456,0.03
11,agentic,52,low,32402.24,1,11.33,1,0.003838,0.01
11,agentic,53,low,35644.74,1,7.97,1,0.003333,0.01
11,agentic,54,medium,12606.96,0,7.74,1,0.005542,0.02
11,agentic,55,low,33848.03,0,6.22,0,0.002832,0.01
11,agentic,56,medium,18726.58,1,9.6,1,0.005707,0.02
11,agentic,57,medium,3964.51,1,4.77,1,0.006176,0.02
11,agentic,58,medium,1085.6,1,13.27,1,0.006872,0.02
11,agentic,59,medium,8288.2,1,7.0,1,0.005181,0.02
11,agentic,60,medium,20884.21,1,9.68,1,0.004598,0.02
11,agentic,61,high,364.49,0,12.99,1,0.011032,0.03
11,agentic,62,low,29165.23,1,7.22,1,0.003187,0.01
11,agentic,63,high,2170.28,0,6.83,1,0.01323,0.03
11,agentic,64,low,33846.53,1,13.19,1,0.002409,0.01
11,agentic,65,high,1087.32,1,8.02,1,0.013493,0.03
11,agentic,66,low,33125.99,0,12.56,1,0.002696,0.01
11,agentic,67,high,1443.39,1,9.55,1,0.011414,0.03
11,agentic,68,high,5.53,1,6.87,1,0.011294,0.03
11,agentic,69,low,29526.24,1,5.39,1,0.003554,0.01
11,agentic,70,low,38166.2,0,9.29,1,0.002686,0.01
11,agentic,71,high,729.64,0,8.01,1,0.011269,0.03
11,agentic,72,medium,15127.01,1,8.06,1,0.006498,0.02
11,agentic,73,low,32047.85,1,10.53,1,0.003528,0.01
11,agentic,74,medium,5405.31,1,10.57,1,0.005115,0.02
11,agentic,75,medium,20527.57,1,10.87,1,0.006309,0.02
11,agentic,76,low,24129.66,1,8.99,1,0.003421,0.01
11,agentic,77,high,6849.0,1,6.33,1,0.009925,0.03
11,agentic,78,medium,5045.96,1,10.22,1,0.007359,0.02
11,agentic,79,medium,9364.86,1,8.84,1,0.007751,0.02
11,agentic,80,high,366.93,1,7.32,1,0.0098,0.03
11,agentic,81,high,2166.98,0,8.42,1,0.011795,0.03
11,agentic,82,medium,728.92,1,8.66,1,0.006906,0.02
11,agentic,83,medium,4690.18,1,7.51,1,0.006186,0.02
11,agentic,84,low,22685.96,1,10.84,0,0.002922,0.01
11,agentic,85,low,19445.0,1,8.65,1,0.003361,0.01
11,agentic,86,medium,1447.39,1,9.62,1,0.005012,0.02
11,agentic,87,low,29166.1,1,10.36,1,0.002476,0.01
11,agentic,88,low,18005.64,1,15.63,1,0.003089,0.01
11,agentic,89,low,21244.27,1,9.38,1,0.003291,0.01
11,agentic,90,medium,21607.69,1,6.92,1,0.006259,0.02
11,agentic,91,low,36725.22,1,12.63,1,0.003556,0.01
11,agentic,92,low,48966.24,0,12.19,1,0.002481,0.01
11,agentic,93,high,1083.27,0,9.21,1,0.012172,0.03
11,agentic,94,medium,4682.49,0,8.31,1,0.005693,0.02
11,agentic,95,medium,14407.95,1,7.11,1,0.006609,0.02
11,agentic,96,low,34204.77,1,12.01,1,0.002152,0.01
11,agentic,97,low,47525.95,1,8.96,1,0.002522,0.01
11,agentic,98,high,1087.68,1,10.41,1,0.011124,0.03
11,agentic,99,high,5408.93,0,8.06,1,0.013503,0.03
11,agentic,100,low,31684.15,1,10.0,1,0.00275,0.01
11,agentic,101,high,2166.24,1,11.8,1,0.009277,0.03
11,agentic,102,high,1443.78,1,9.83,1,0.016296,0.03
11,agentic,103,medium,18363.25,0,8.62,1,0.005841,0.02
11,agentic,104,medium,2883.53,1,10.08,1,0.006793,0.02
11,agentic,105,medium,6846.37,0,11.83,1,0.005802,0.02
11,agentic,106,low,7206.48,1,8.11,0,0.00386,0.01
11,agentic,107,medium,1805.05,1,8.77,1,0.006497,0.02
11,agentic,108,low,32765.48,1,8.86,1,0.002986,0.01
11,agentic,109,medium,10802.85,1,12.29,1,0.005584,0.02
11,agentic,110,low,40684.76,1,8.62,1,0.002699,0.01
11,agentic,111,medium,1085.19,1,9.38,1,0.00812,0.02
11,agentic,112,low,56884.66,1,9.02,1,0.002201,0.01
11,agentic,113,high,727.73,0,9.89,1,0.012438,0.03
11,agentic,114,high,368.11,0,10.66,1,0.01218,0.03
11,agentic,115,high,2883.81,0,7.69,1,0.017724,0.03
11,agentic,116,high,2886.68,1,8.18,1,0.011011,0.03
11,agentic,117,high,5408.29,0,9.55,0,0.011982,0.03
11,agentic,118,low,20166.3,1,9.78,1,0.003403,0.01
11,agentic,119,high,364.48,0,8.31,1,0.010273,0.03
12,agentic,0,high,2167.21,1,11.66,1,0.008869,0.03
12,agentic,1,medium,1442.88,1,11.94,1,0.005951,0.02
12,agentic,2,low,45727.1,1,5.21,0,0.00302,0.01
12,agentic,3,low,12966.45,1,7.23,1,0.00281,0.01
12,agentic,4,medium,10447.08,1,7.59,0,0.00473,0.02
12,agentic,5,low,41048.61,1,5.28,1,0.003189,0.01
12,agentic,6,medium,1804.31,1,8.59,1,0.004263,0.02
12,agentic,7,high,6.17,0,9.37,1,0.011786,0.03
12,agentic,8,low,23406.55,1,10.66,1,0.002807,0.01
12,agentic,9,medium,4325.18,1,8.16,1,0.009061,0.02
12,agentic,10,medium,18364.31,1,9.05,1,0.007228,0.02
12,agentic,11,medium,5764.93,0,8.13,1,0.005786,0.02
12,agentic,12,medium,9726.39,1,5.02,1,0.005146,0.02
12,agentic,13,low,38168.23,1,11.88,1,0.003433,0.01
12,agentic,14,low,20524.99,1,5.93,1,0.003458,0.01
12,agentic,15,low,37086.24,1,9.48,1,0.00257,0.01
12,agentic,16,medium,3962.93,1,8.04,1,0.00654,0.02
12,agentic,17,medium,13690.79,1,8.49,1,0.007758,0.02
12,agentic,18,low,30607.54,1,10.45,1,0.002754,0.01
12,agentic,19,medium,15485.04,1,11.18,1,0.006226,0.02
12,agentic,20,low,68047.22,1,10.55,1,0.001733,0.01
12,agentic,21,low,38165.07,1,6.09,1,0.003563,0.01
12,agentic,22,high,1804.73,0,2.87,1,0.015836,0.03
12,agentic,23,medium,19806.9,1,8.14,1,0.006459,0.02
12,agentic,24,low,25927.48,0,9.01,1,0.003955,0.01
12,agentic,25,low,31327.87,1,8.77,1,0.00356,0.01
12,agentic,26,medium,5047.71,1,8.53,1,0.006371,0.02
12,agentic,27,high,2.08,1,10.52,1,0.01133,0.03
12,agentic,28,high,365.79,0,14.19,1,0.01152,0.03
12,agentic,29,high,1804.74,1,8.18,0,0.010403,0.03
12,agentic,30,medium,14047.23,1,7.06,0,0.005968,0.02
12,agentic,31,medium,13683.58,0,6.26,1,0.006362,0.02
12,agentic,32,medium,15484.52,1,8.72,1,0.005792,0.02
12,agentic,33,high,2528.41,1,8.58,1,0.013547,0.03
12,agentic,34,medium,16206.63,1,10.12,1,0.005925,0.02
12,agentic,35,low,12966.92,1,7.46,1,0.002946,0.01
12,agentic,36,high,367.32,0,10.07,0,0.012585,0.03
12,agentic,37,high,1083.26,0,8.4,1,0.012579,0.03
12,agentic,38,high,10805.68,1,9.85,1,0.00965,0.03
12,agentic,39,low,43202.34,1,13.03,1,0.002995,0.01
12,agentic,40,low,32764.16,1,10.9,1,0.003881,0.01
12,agentic,41,medium,1802.62,1,10.66,1,0.004559,0.02
12,agentic,42,high,1089.5,1,10.44,1,0.016988,0.03
12,agentic,43,high,1446.6,0,11.34,1,0.01021,0.03
12,agentic,44,high,1447.39,1,9.57,1,0.010396,0.03
12,agentic,45,medium,5042.31,1,7.97,1,0.007991,0.02
12,agentic,46,high,2167.11,1,10.56,1,0.010175,0.03
12,agentic,47,low,35286.27,1,7.35,1,0.002888,0.01
12,agentic,48,high,2522.78,1,7.45,1,0.01076,0.03
12,agentic,49,low,30247.33,1,9.11,1,0.003181,0.01
12,agentic,50,low,40327.76,1,7.62,0,0.003382,0.01
12,agentic,51,high,365.88,0,10.38,1,0.011554,0.03
12,agentic,52,medium,20168.58,1,8.79,1,0.004953,0.02
12,agentic,53,medium,10444.98,1,8.67,1,0.008147,0.02
12,agentic,54,medium,16206.93,0,10.62,1,0.006443,0.02
12,agentic,55,low,19808.3,1,9.56,1,0.003188,0.01
12,agentic,56,low,37087.11,1,14.26,1,0.003024,0.01
12,agentic,57,high,6.31,0,11.03,1,0.008805,0.03
12,agentic,58,high,365.47,1,7.33,1,0.010971,0.03
12,agentic,59,low,23765.66,1,7.05,1,0.003196,0.01
12,agentic,60,medium,9006.96,1,8.08,0,0.00649,0.02
12,agentic,61,medium,6846.62,1,7.83,0,0.005514,0.02
12,agentic,62,high,2523.97,0,14.09,1,0.013981,0.03
12,agentic,63,medium,3245.56,1,7.13,1,0.005,0.02
12,agentic,64,low,17644.24,1,7.72,1,0.002712,0.01
12,agentic,65,high,5044.81,1,7.64,1,0.008213,0.03
12,agentic,66,low,7925.55,1,8.05,1,0.003731,0.01
12,agentic,67,medium,4323.73,1,12.0,1,0.008091,0.02
12,agentic,68,high,5767.51,1,11.21,1,0.011683,0.03
12,agentic,69,high,5.4,1,9.06,1,0.010608,0.03
12,agentic,70,medium,729.39,1,8.34,1,0.006802,0.02
12,agentic,71,medium,3962.67,1,12.05,1,0.006855,0.02
12,agentic,72,low,28085.94,1,7.69,1,0.003688,0.01
12,agentic,73,high,1086.36,1,8.55,1,0.009428,0.03
12,agentic,74,high,727.58,0,4.12,1,0.015436,0.03
12,agentic,75,high,1442.68,0,9.03,1,0.012334,0.03
12,agentic,76,high,1083.36,0,5.8,1,0.014593,0.03
12,agentic,77,medium,7564.88,0,11.29,1,0.005782,0.02
12,agentic,78,low,32769.93,1,8.03,1,0.002515,0.01
12,agentic,79,medium,5409.63,1,7.54,1,0.006368,0.02
12,agentic,80,low,49687.38,1,11.14,1,0.002732,0.01
12,agentic,81,high,8285.37,0,7.11,1,0.010332,0.03
12,agentic,82,high,365.39,1,8.4,1,0.014415,0.03
12,agentic,83,low,33846.67,1,9.01,0,0.0026,0.01
12,agentic,84,high,1450.5,1,10.44,1,0.013352,0.03
12,agentic,85,high,723.07,0,6.08,1,0.013205,0.03
12,agentic,86,medium,729.89,1,6.94,1,0.006266,0.02
12,agentic,87,medium,4686.51,1,10.84,1,0.005975,0.02
12,agentic,88,high,367.32,0,8.54,1,0.008117,0.03
12,agentic,89,high,726.76,0,7.22,1,0.011137,0.03
12,agentic,90,low,54004.52,1,9.27,1,0.002458,0.01
12,agentic,91,low,30966.84,1,9.03,1,0.002856,0.01
12,agentic,92,low,28808.73,0,7.37,1,0.003977,0.01
12,agentic,93,medium,727.69,1,10.55,1,0.006035,0.02
12,agentic,94,low,34204.53,1,7.16,1,0.003148,0.01
12,agentic,95,medium,2525.25,1,9.15,1,0.004671,0.02
12,agentic,96,medium,2887.63,1,12.89,1,0.004674,0.02
12,agentic,97,high,5405.5,1,9.1,1,0.014871,0.03
12,agentic,98,low,30602.52,1,10.58,0,0.004017,0.01
12,agentic,99,low,45004.81,1,6.33,1,0.002978,0.01
12,agentic,100,low,23403.14,1,8.47,1,0.002953,0.01
12,agentic,101,low,27726.65,1,9.57,1,0.003377,0.01
12,agentic,102,low,37805.49,1,11.88,1,0.00369,0.01
12,agentic,103,medium,11884.82,1,10.02,1,0.005454,0.02
12,agentic,104,high,729.61,0,9.32,1,0.01258,0.03
12,agentic,105,high,1085.94,1,13.38,1,0.010326,0.03
12,agentic,106,medium,12604.16,1,7.38,1,0.007357,0.02
12,agentic,107,high,2165.89,0,11.91,1,0.014167,0.03
12,agentic,108,high,6485.56,1,7.17,1,0.009134,0.03
12,agentic,109,low,21246.36,1,8.34,1,0.003524,0.01
12,agentic,110,low,37442.62,1,11.71,0,0.002925,0.01
12,agentic,111,high,3610.04,1,11.72,1,0.010541,0.03
12,agentic,112,medium,12966.16,1,8.94,0,0.005047,0.02
12,agentic,113,high,1804.7,0,7.79,1,0.012146,0.03
12,agentic,114,medium,724.7,1,12.41,1,0.006607,0.02
12,agentic,115,low,34927.69,1,10.03,1,0.003823,0.01
12,agentic,116,low,34204.25,0,9.45,1,0.002606,0.01
12,agentic,117,low,26647.83,1,9.0,1,0.003639,0.01
12,agentic,118,high,726.55,1,9.63,1,0.014644,0.03
12,agentic,119,low,25926.37,1,8.9,1,0.003527,0.01
13,agentic,0,low,38884.17,1,8.65,1,0.003526,0.01
13,agentic,1,high,3964.45,0,9.14,1,0.014765,0.03
13,agentic,2,low,19084.11,1,7.45,0,0.003307,0.01
13,agentic,3,high,1803.36,1,7.8,1,0.010357,0.03
13,agentic,4,high,3966.49,0,10.38,0,0.012617,0.03
13,agentic,5,high,1806.86,1,12.11,1,0.011927,0.03
13,agentic,6,medium,23048.22,1,5.78,1,0.005218,0.02
13,agentic,7,low,15487.0,1,8.27,1,0.003286,0.01
13,agentic,8,medium,8284.99,0,7.37,1,0.005789,0.02
13,agentic,9,high,2166.75,0,5.92,1,0.012388,0.03
13,agentic,10,medium,2163.43,1,10.04,1,0.00566,0.02
13,agentic,11,high,2529.65,1,7.67,1,0.010538,0.03
13,agentic,12,medium,12964.52,1,9.95,1,0.008766,0.02
13,agentic,13,low,38525.8,1,9.61,1,0.002569,0.01
13,agentic,14,low,27366.52,1,6.26,1,0.002956,0.01
13,agentic,15,medium,365.1,1,10.72,1,0.006143,0.02
13,agentic,16,low,8646.6,1,11.8,1,0.002502,0.01
13,agentic,17,medium,6128.31,0,11.35,0,0.006699,0.02
13,agentic,18,low,21605.31,1,7.44,1,0.003418,0.01
13,agentic,19,high,2529.45,1,9.41,1,0.008432,0.03
13,agentic,20,low,32763.9,1,10.31,1,0.00324,0.01
13,agentic,21,high,2886.23,1,12.09,1,0.010348,0.03
13,agentic,22,high,365.65,0,10.55,1,0.009442,0.03
13,agentic,23,high,726.42,0,8.47,1,0.010996,0.03
13,agentic,24,medium,11889.2,0,10.52,1,0.005197,0.02
13,agentic,25,high,3246.82,0,7.92,0,0.009195,0.03
13,agentic,26,low,23404.05,1,8.57,1,0.004725,0.01
13,agentic,27,low,34929.61,1,9.94,1,0.002967,0.01
13,agentic,28,medium,4328.56,1,8.45,0,0.007527,0.02
13,agentic,29,high,3607.01,0,10.84,1,0.011635,0.03
13,agentic,30,low,7565.34,1,9.36,1,0.003411,0.01
13,agentic,31,medium,12246.83,1,7.4,1,0.006434,0.02
13,agentic,32,low,24485.47,1,12.6,1,0.003171,0.01
13,agentic,33,high,3251.02,0,9.82,1,0.011149,0.03
13,agentic,34,high,724.48,1,4.88,1,0.016329,0.03
13,agentic,35,medium,3245.67,1,8.64,1,0.005091,0.02
13,agentic,36,low,43204.9,1,10.02,0,0.002845,0.01
13,agentic,37,high,3609.76,1,9.63,1,0.010035,0.03
13,agentic,38,high,2165.34,1,8.71,1,0.009675,0.03
13,agentic,39,low,23045.34,1,9.99,1,0.003308,0.01
13,agentic,40,high,10445.88,1,10.24,1,0.010879,0.03
13,agentic,41,high,1809.61,1,6.76,1,0.015825,0.03
13,agentic,42,high,726.56,1,6.25,0,0.008316,0.03
13,agentic,43,low,16563.95,1,6.28,1,0.002459,0.01
13,agentic,44,low,34568.61,1,5.31,1,0.003815,0.01
13,agentic,45,medium,2166.64,1,9.32,1,0.005646,0.02
13,agentic,46,high,1448.15,0,11.2,1,0.013276,0.03
13,agentic,47,high,1087.3,0,8.41,1,0.014506,0.03
13,agentic,48,high,4327.7,0,12.35,1,0.011466,0.03
13,agentic,49,medium,6847.63,1,8.07,1,0.005894,0.02
13,agentic,50,low,17285.03,1,7.75,1,0.002171,0.01
13,agentic,51,low,24483.73,1,8.66,1,0.003453,0.01
13,agentic,52,low,20524.37,0,8.96,1,0.003153,0.01
13,agentic,53,low,36005.74,1,7.28,1,0.003136,0.01
13,agentic,54,medium,12606.79,0,12.51,0,0.005207,0.02
13,agentic,55,medium,3601.96,1,7.13,1,0.005583,0.02
13,agentic,56,medium,21969.91,1,6.0,1,0.00532,0.02
13,agentic,57,medium,2167.09,1,9.96,1,0.007199,0.02
13,agentic,58,high,1086.98,0,7.55,1,0.012513,0.03
13,agentic,59,medium,2167.46,0,8.12,1,0.006986,0.02
13,agentic,60,medium,14044.78,0,7.76,1,0.006222,0.02
13,agentic,61,medium,2886.48,0,7.94,1,0.006305,0.02
13,agentic,62,low,16927.19,1,12.03,1,0.003351,0.01
13,agentic,63,high,4326.55,1,8.38,1,0.01245,0.03
13,agentic,64,medium,7207.33,0,8.66,1,0.004194,0.02
13,agentic,65,high,2164.07,0,10.07,1,0.014248,0.03
13,agentic,66,high,9006.05,1,7.72,1,0.01047,0.03
13,agentic,67,low,28446.4,1,10.67,1,0.00357,0.01
13,agentic,68,medium,9003.18,0,5.46,1,0.005907,0.02
13,agentic,69,high,3607.87,1,8.74,0,0.011138,0.03
13,agentic,70,low,30967.62,1,9.05,1,0.003284,0.01
13,agentic,71,high,8.44,1,7.53,1,0.009621,0.03
13,agentic,72,low,4325.49,1,8.15,1,0.003766,0.01
13,agentic,73,medium,1086.56,1,11.01,1,0.00647,0.02
13,agentic,74,low,22686.0,1,7.42,1,0.0028,0.01
13,agentic,75,medium,10082.3,1,6.36,1,0.00543,0.02
13,agentic,76,medium,723.86,1,8.43,1,0.006162,0.02
13,agentic,77,low,19085.48,1,7.23,1,0.003075,0.01
13,agentic,78,high,7924.57,1,9.31,1,0.01329,0.03
13,agentic,79,medium,1084.07,1,10.74,1,0.006606,0.02
13,agentic,80,low,37447.16,1,10.9,1,0.003197,0.01
13,agentic,81,low,39605.65,1,10.83,1,0.003272,0.01
13,agentic,82,medium,2527.05,0,6.72,1,0.006309,0.02
13,agentic,83,low,34926.0,1,7.39,1,0.002598,0.01
13,agentic,84,medium,11168.13,1,6.85,1,0.007041,0.02
13,agentic,85,high,1805.05,1,8.79,1,0.015085,0.03
13,agentic,86,medium,10805.89,0,8.43,1,0.005705,0.02
13,agentic,87,high,725.64,1,6.58,1,0.010638,0.03
13,agentic,88,medium,9004.47,1,6.67,1,0.006621,0.02
13,agentic,89,high,2170.84,1,7.04,1,0.013979,0.03
13,agentic,90,low,23766.23,1,11.34,1,0.003948,0.01
13,agentic,91,low,40685.88,1,6.25,1,0.00236,0.01
13,agentic,92,medium,1086.06,0,10.45,1,0.005896,0.02
13,agentic,93,medium,5045.36,1,10.33,0,0.005941,0.02
13,agentic,94,low,46805.94,1,7.31,1,0.002861,0.01
13,agentic,95,low,24485.82,1,9.18,1,0.002311,0.01
13,agentic,96,medium,20525.64,1,6.51,1,0.004861,0.02
13,agentic,97,high,6125.92,1,8.89,1,0.01208,0.03
13,agentic,98,high,2883.72,0,10.07,1,0.011871,0.03
13,agentic,99,low,31326.64,1,8.5,1,0.003831,0.01
13,agentic,100,high,727.62,1,9.17,1,0.013011,0.03
13,agentic,101,medium,10443.06,1,11.43,0,0.007385,0.02
13,agentic,102,low,33486.42,1,7.86,1,0.004149,0.01
13,agentic,103,medium,12606.9,1,5.7,1,0.006145,0.02
13,agentic,104,medium,2168.37,1,7.58,1,0.005714,0.02
13,agentic,105,low,23046.35,1,8.94,1,0.003266,0.01
13,agentic,106,medium,20166.01,1,7.84,1,0.006389,0.02
13,agentic,107,medium,15124.71,1,6.33,1,0.00644,0.02
13,agentic,108,high,2885.19,1,8.29,1,0.01468,0.03
13,agentic,109,low,33487.17,1,8.62,1,0.003098,0.01
13,agentic,110,low,33846.34,1,7.52,1,0.00303,0.01
13,agentic,111,low,24489.15,1,10.55,1,0.002483,0.01
13,agentic,112,medium,8645.65,0,7.45,1,0.00597,0.02
13,agentic,113,medium,6123.99,1,6.36,1,0.005314,0.02
13,agentic,114,medium,5767.78,1,9.32,1,0.007836,0.02
13,agentic,115,high,2528.05,0,9.71,1,0.014174,0.03
13,agentic,116,high,9.57,1,11.41,1,0.011446,0.03
13,agentic,117,high,364.71,0,8.93,1,0.01108,0.03
13,agentic,118,medium,10084.34,1,8.86,1,0.008219,0.02
13,agentic,119,high,726.51,0,10.65,1,0.014288,0.03
14,agentic,0,medium,14047.03,1,10.61,1,0.004716,0.02
14,agentic,1,high,1806.02,0,9.42,1,0.012363,0.03
14,agentic,2,high,1805.47,1,9.87,1,0.012815,0.03
14,agentic,3,high,4686.97,0,9.21,1,0.012506,0.03
14,agentic,4,high,3247.84,1,9.07,1,0.015733,0.03
14,agentic,5,high,1085.25,0,8.44,1,0.010883,0.03
14,agentic,6,medium,11884.36,1,9.26,0,0.007182,0.02
14,agentic,7,medium,1443.13,1,8.18,1,0.005764,0.02
14,agentic,8,low,27005.23,1,10.84,1,0.004001,0.01
14,agentic,9,high,2162.69,1,8.41,1,0.006588,0.03
14,agentic,10,medium,7925.84,0,8.14,1,0.006085,0.02
14,agentic,11,medium,5766.39,1,14.46,1,0.006636,0.02
14,agentic,12,low,33127.9,1,10.19,1,0.002451,0.01
14,agentic,13,high,6487.86,0,7.51,1,0.011588,0.03
14,agentic,14,medium,9365.33,0,10.69,1,0.006518,0.02
14,agentic,15,medium,5766.06,1,7.51,1,0.007334,0.02
14,agentic,16,medium,14408.12,0,9.03,1,0.005693,0.02
14,agentic,17,high,5.18,1,8.75,1,0.011615,0.03
14,agentic,18,medium,12967.09,1,7.19,1,0.005217,0.02
14,agentic,19,low,33125.55,1,6.88,1,0.003555,0.01
14,agentic,20,high,8288.7,0,7.68,0,0.012834,0.03
14,agentic,21,low,25568.72,1,9.45,1,0.002646,0.01
14,agentic,22,low,36727.47,1,9.54,0,0.00264,0.01
14,agentic,23,high,6.73,1,9.72,1,0.010648,0.03
14,agentic,24,high,5407.03,0,7.0,1,0.013165,0.03
14,agentic,25,high,727.3,1,9.97,1,0.010111,0.03
14,agentic,26,high,725.7,1,7.99,1,0.010123,0.03
14,agentic,27,high,366.56,0,5.77,1,0.011622,0.03
14,agentic,28,medium,15127.04,1,9.63,1,0.006444,0.02
14,agentic,29,high,724.3,0,6.03,1,0.012619,0.03
14,agentic,30,medium,14042.76,1,8.71,1,0.006786,0.02
14,agentic,31,medium,361.0,1,12.04,1,0.005886,0.02
14,agentic,32,high,1085.77,0,8.08,1,0.013313,0.03
14,agentic,33,medium,16923.64,1,9.48,1,0.004278,0.02
14,agentic,34,high,367.49,0,9.21,1,0.010696,0.03
14,agentic,35,medium,18366.99,0,10.48,1,0.005385,0.02
14,agentic,36,high,9364.31,1,9.53,1,0.012505,0.03
14,agentic,37,low,32407.57,1,10.8,1,0.003549,0.01
14,agentic,38,low,33845.55,1,12.43,1,0.003233,0.01
14,agentic,39,high,366.03,0,9.47,1,0.012887,0.03
14,agentic,40,low,43202.15,1,9.91,1,0.002515,0.01
14,agentic,41,low,36725.82,1,11.44,1,0.003657,0.01
14,agentic,42,medium,9725.91,1,8.97,1,0.005908,0.02
14,agentic,43,medium,19446.85,1,8.9,1,0.005176,0.02
14,agentic,44,high,367.55,0,8.62,1,0.0146,0.03
14,agentic,45,medium,1086.83,1,9.32,0,0.005561,0.02
14,agentic,46,low,6128.17,1,9.98,1,0.002807,0.01
14,agentic,47,low,28804.59,1,9.47,1,0.003195,0.01
14,agentic,48,medium,8645.92,1,7.22,1,0.005534,0.02
14,agentic,49,low,18008.37,1,9.75,1,0.003045,0.01
14,agentic,50,low,52921.24,0,10.37,1,0.001771,0.01
14,agentic,51,high,1445.24,0,9.27,1,0.013896,0.03
14,agentic,52,low,37448.07,1,9.23,1,0.003047,0.01
14,agentic,53,medium,10805.92,1,8.93,1,0.004931,0.02
14,agentic,54,high,6127.07,0,9.49,0,0.012983,0.03
14,agentic,55,medium,3248.34,1,7.71,1,0.005976,0.02
14,agentic,56,high,5048.0,0,6.3,1,0.013858,0.03
14,agentic,57,medium,16204.74,1,10.64,1,0.005752,0.02
14,agentic,58,high,1085.04,1,12.02,1,0.008865,0.03
14,agentic,59,low,24487.95,1,10.33,1,0.002702,0.01
14,agentic,60,low,38527.21,1,6.45,1,0.002988,0.01
14,agentic,61,medium,21605.71,1,11.17,1,0.005116,0.02
14,agentic,62,low,33482.89,1,11.29,1,0.003635,0.01
14,agentic,63,high,2525.17,0,10.17,1,0.013388,0.03
14,agentic,64,low,14764.57,1,10.63,1,0.002371,0.01
14,agentic,65,high,1450.0,0,10.06,1,0.011881,0.03
14,agentic,66,medium,1802.25,1,12.11,1,0.005352,0.02
14,agentic,67,high,1083.41,1,8.0,1,0.013531,0.03
14,agentic,68,low,24486.37,1,8.71,1,0.002992,0.01
14,agentic,69,medium,7925.34,1,7.94,1,0.00745,0.02
14,agentic,70,high,724.24,0,8.36,1,0.011801,0.03
14,agentic,71,low,29886.59,1,10.16,1,0.003065,0.01
14,agentic,72,high,726.18,1,10.68,1,0.014497,0.03
14,agentic,73,high,365.92,0,9.13,0,0.014388,0.03
14,agentic,74,low,37086.24,1,8.98,1,0.002964,0.01
